"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2020","9.3188","9.4341","9.4983","9.0966","","-0.95%"
"05/01/2020","9.4085","9.7595","9.9512","9.3986","","-3.56%"
"04/01/2020","9.7562","9.9096","10.2295","9.7432","","-1.23%"
"03/01/2020","9.8780","9.6307","10.4808","9.3066","","2.94%"
"02/01/2020","9.5959","9.6260","9.8373","9.5502","","-0.31%"
"01/01/2020","9.6261","9.3679","9.6852","9.3195","","2.82%"
"12/01/2019","9.3620","9.5779","9.5897","9.2930","","-2.19%"
"11/01/2019","9.5717","9.6519","9.7661","9.5384","","-0.81%"
"10/01/2019","9.6499","9.8423","9.9662","9.5562","","-1.94%"
"09/01/2019","9.8408","9.8367","9.8946","9.5832","","0.24%"
"08/01/2019","9.8177","9.6587","9.8413","9.4974","","1.72%"
"07/01/2019","9.6519","9.2839","9.6791","9.2768","","3.99%"
"06/01/2019","9.2815","9.4936","9.5554","9.2407","","-2.23%"
"05/01/2019","9.4931","9.4904","9.6896","9.4683","","0.03%"
"04/01/2019","9.4900","9.2927","9.5790","9.2153","","2.10%"
"03/01/2019","9.2945","9.2351","9.5005","9.1010","","0.65%"
"02/01/2019","9.2348","9.0472","9.4185","9.0246","","2.08%"
"01/01/2019","9.0465","8.8551","9.1039","8.8506","","2.19%"
"12/01/2018","8.8524","9.1049","9.1637","8.8517","","-2.77%"
"11/01/2018","9.1050","9.1655","9.1724","8.9590","","-0.66%"
"10/01/2018","9.1656","8.8899","9.2031","8.8811","","3.13%"
"09/01/2018","8.8872","9.1482","9.1604","8.7519","","-2.84%"
"08/01/2018","9.1474","8.7933","9.2489","8.7840","","4.08%"
"07/01/2018","8.7891","8.9473","9.0304","8.6799","","-1.76%"
"06/01/2018","8.9465","8.8136","9.0391","8.5781","","1.52%"
"05/01/2018","8.8123","8.7468","8.9887","8.5676","","0.74%"
"04/01/2018","8.7477","8.3428","8.7705","8.2906","","4.88%"
"03/01/2018","8.3408","8.2912","8.3864","8.1514","","0.62%"
"02/01/2018","8.2893","7.8778","8.3142","7.8342","","5.23%"
"01/01/2018","7.8773","8.2032","8.2538","7.8266","","-3.96%"
"12/01/2017","8.2017","8.3745","8.5239","8.1634","","-2.06%"
"11/01/2017","8.3738","8.3774","8.5285","8.2710","","-0.02%"
"10/01/2017","8.3752","8.1634","8.4012","8.0252","","2.81%"
"09/01/2017","8.1462","7.9383","8.1924","7.8880","","2.64%"
"08/01/2017","7.9370","8.0670","8.2281","7.9086","","-1.57%"
"07/01/2017","8.0632","8.4244","8.5493","8.0633","","-4.32%"
"06/01/2017","8.4274","8.6854","8.8006","8.4178","","-2.98%"
"05/01/2017","8.6866","8.8514","8.9319","8.6426","","-1.87%"
"04/01/2017","8.8518","8.9661","9.1075","8.7474","","-1.30%"
"03/01/2017","8.9680","9.0351","9.0932","8.7601","","-0.74%"
"02/01/2017","9.0352","8.7418","9.0774","8.6959","","3.37%"
"01/01/2017","8.7404","9.0976","9.2057","8.7364","","-4.03%"
"12/01/2016","9.1077","9.2281","9.4493","8.9940","","-1.26%"
"11/01/2016","9.2240","9.0314","9.3109","8.8861","","2.14%"
"10/01/2016","9.0306","8.5745","9.0907","8.5245","","5.35%"
"09/01/2016","8.5717","8.5656","8.6342","8.3773","","0.09%"
"08/01/2016","8.5637","8.5470","8.6045","8.3360","","0.14%"
"07/01/2016","8.5518","8.4601","8.7015","8.4084","","1.12%"
"06/01/2016","8.4573","8.3327","8.7651","8.0917","","1.51%"
"05/01/2016","8.3312","8.0294","8.3832","7.8931","","3.74%"
"04/01/2016","8.0310","8.1176","8.1848","7.9858","","-1.05%"
"03/01/2016","8.1164","8.5676","8.6487","8.0853","","-5.24%"
"02/01/2016","8.5653","8.5746","8.6025","8.3396","","-0.16%"
"01/01/2016","8.5789","8.4440","8.6564","8.3935","","1.57%"
"12/01/2015","8.4465","8.7282","8.7289","8.3230","","-3.21%"
"11/01/2015","8.7267","8.5229","8.7838","8.4946","","2.24%"
"10/01/2015","8.5358","8.3686","8.5775","8.0936","","2.01%"
"09/01/2015","8.3675","8.4723","8.4963","8.1578","","-1.23%"
"08/01/2015","8.4718","8.6245","8.8376","8.1404","","-1.71%"
"07/01/2015","8.6195","8.2848","8.6769","8.2619","","4.08%"
"06/01/2015","8.2819","8.5185","8.5981","8.0315","","-2.78%"
"05/01/2015","8.5188","8.3265","8.5765","8.1752","","2.28%"
"04/01/2015","8.3287","8.6274","8.8855","8.2275","","-3.48%"
"03/01/2015","8.6288","8.3365","8.8286","8.2550","","3.43%"
"02/01/2015","8.3423","8.2795","8.5534","8.1711","","0.84%"
"01/01/2015","8.2731","7.7965","8.3885","7.7910","","6.13%"
"12/01/2014","7.7955","7.4493","7.8918","7.3921","","4.55%"
"11/01/2014","7.4564","7.3925","7.4838","7.3385","","0.88%"
"10/01/2014","7.3916","7.2130","7.4250","7.1060","","2.49%"
"09/01/2014","7.2121","6.9888","7.2815","6.9818","","3.18%"
"08/01/2014","6.9896","6.8977","6.9983","6.8300","","1.35%"
"07/01/2014","6.8967","6.6833","6.9085","6.6771","","3.21%"
"06/01/2014","6.6822","6.6780","6.7691","6.6190","","-0.08%"
"05/01/2014","6.6875","6.5023","6.6958","6.4604","","2.86%"
"04/01/2014","6.5018","6.4722","6.6272","6.4385","","0.45%"
"03/01/2014","6.4726","6.4090","6.5166","6.3220","","1.03%"
"02/01/2014","6.4068","6.5460","6.5755","6.3995","","-2.11%"
"01/01/2014","6.5446","6.4384","6.5895","6.4036","","1.68%"
"12/01/2013","6.4367","6.5550","6.6193","6.4050","","-1.91%"
"11/01/2013","6.5618","6.4821","6.7058","6.4648","","1.28%"
"10/01/2013","6.4790","6.4309","6.5254","6.3088","","0.82%"
"09/01/2013","6.4265","6.6165","6.6954","6.3053","","-2.91%"
"08/01/2013","6.6192","6.5160","6.6579","6.4593","","1.61%"
"07/01/2013","6.5145","6.6930","6.8672","6.4402","","-2.81%"
"06/01/2013","6.7030","6.6115","6.8031","6.3770","","1.31%"
"05/01/2013","6.6160","6.4818","6.7287","6.4234","","2.09%"
"04/01/2013","6.4803","6.5160","6.6588","6.3261","","-0.65%"
"03/01/2013","6.5228","6.4661","6.5488","6.3175","","0.90%"
"02/01/2013","6.4645","6.3625","6.4913","6.2705","","1.64%"
"01/01/2013","6.3603","6.5031","6.5975","6.3347","","-2.13%"
"12/01/2012","6.4986","6.6656","6.7205","6.4743","","-2.35%"
"11/01/2012","6.6553","6.6343","6.8193","6.5838","","0.34%"
"10/01/2012","6.6330","6.5680","6.7457","6.5286","","1.05%"
"09/01/2012","6.5640","6.6215","6.7873","6.4954","","-0.94%"
"08/01/2012","6.6263","6.7989","6.8310","6.5495","","-2.49%"
"07/01/2012","6.7958","6.9115","7.0850","6.7643","","-1.79%"
"06/01/2012","6.9194","7.2747","7.3323","6.8944","","-4.75%"
"05/01/2012","7.2645","6.7211","7.2893","6.6981","","8.10%"
"04/01/2012","6.7203","6.6467","6.8488","6.5696","","1.81%"
"03/01/2012","6.6007","6.6162","6.8808","6.5954","","-0.15%"
"02/01/2012","6.6108","6.7971","6.8509","6.5319","","-2.77%"
"01/01/2012","6.7988","6.8768","7.0402","6.7143","","-1.29%"
"12/01/2011","6.8878","6.7626","7.0283","6.6888","","1.85%"
"11/01/2011","6.7627","6.5002","7.0250","6.4950","","4.01%"
"10/01/2011","6.5017","6.9001","6.9888","6.3080","","-5.27%"
"09/01/2011","6.8632","6.3338","6.9962","6.3257","","8.32%"
"08/01/2011","6.3359","6.2789","6.6192","6.2314","","1.12%"
"07/01/2011","6.2656","6.3205","6.6985","6.2294","","-0.89%"
"06/01/2011","6.3217","6.1670","6.5486","6.1120","","2.48%"
"05/01/2011","6.1685","6.0297","6.4342","5.9750","","2.29%"
"04/01/2011","6.0306","6.3091","6.3805","5.9812","","-4.63%"
"03/01/2011","6.3233","6.3242","6.5144","6.2390","","-0.13%"
"02/01/2011","6.3313","6.4538","6.5465","6.2892","","-1.90%"
"01/01/2011","6.4540","6.7209","6.9507","6.4146","","-3.88%"
"12/01/2010","6.7148","7.0287","7.0449","6.6901","","-4.45%"
"11/01/2010","7.0273","6.6437","7.0763","6.4822","","5.41%"
"10/01/2010","6.6664","6.7460","6.8264","6.5144","","-1.10%"
"09/01/2010","6.7404","7.3834","7.4010","6.6821","","-8.67%"
"08/01/2010","7.3805","7.2059","7.5145","7.0366","","2.31%"
"07/01/2010","7.2139","7.7760","7.8523","7.1983","","-7.25%"
"06/01/2010","7.7782","7.8171","8.1418","7.6132","","-0.46%"
"05/01/2010","7.8139","7.2128","8.0865","7.2128","","7.86%"
"04/01/2010","7.2446","7.2183","7.3594","7.0930","","0.61%"
"03/01/2010","7.2007","7.1100","7.2996","7.0303","","1.12%"
"02/01/2010","7.1211","7.3937","7.5278","7.0941","","-3.62%"
"01/01/2010","7.3887","7.1547","7.3956","6.9920","","3.17%"
"12/01/2009","7.1615","6.9745","7.3623","6.7820","","2.67%"
"11/01/2009","6.9750","7.0964","7.1877","6.7693","","-1.57%"
"10/01/2009","7.0866","6.9709","7.1031","6.7549","","1.75%"
"09/01/2009","6.9645","7.1239","7.3021","6.7839","","-2.21%"
"08/01/2009","7.1217","7.1740","7.3599","6.9990","","-0.94%"
"07/01/2009","7.1895","7.7101","8.0221","7.1799","","-6.79%"
"06/01/2009","7.7129","7.5706","8.0480","7.3529","","2.20%"
"05/01/2009","7.5465","8.0660","8.0919","7.4403","","-6.49%"
"04/01/2009","8.0706","8.2538","8.7423","7.8624","","-2.17%"
"03/01/2009","8.2500","9.0681","9.3345","7.9216","","-8.47%"
"02/01/2009","9.0135","8.3570","9.1091","7.9737","","7.65%"
"01/01/2009","8.3730","7.8441","8.5252","7.6743","","7.04%"
"12/01/2008","7.8221","8.0816","8.5518","7.5046","","-3.35%"
"11/01/2008","8.0935","7.7368","8.5301","7.5809","","4.10%"
"10/01/2008","7.7744","6.9056","8.1820","6.8613","","12.51%"
"09/01/2008","6.9102","6.4410","6.9952","6.4252","","7.08%"
"08/01/2008","6.4536","6.0505","6.4653","6.0430","","6.60%"
"07/01/2008","6.0538","6.0160","6.0929","5.9175","","0.69%"
"06/01/2008","6.0122","5.9985","6.1278","5.8935","","0.11%"
"05/01/2008","6.0053","5.9822","6.1037","5.8858","","0.53%"
"04/01/2008","5.9735","5.9510","6.0510","5.8220","","0.48%"
"03/01/2008","5.9451","6.1616","6.1871","5.9091","","-3.55%"
"02/01/2008","6.1638","6.3737","6.5367","6.1469","","-3.19%"
"01/01/2008","6.3667","6.4716","6.6520","6.2954","","-1.55%"
"12/01/2007","6.4672","6.3908","6.6224","6.3421","","1.27%"
"11/01/2007","6.3864","6.3491","6.4450","6.2195","","0.52%"
"10/01/2007","6.3533","6.4321","6.5444","6.3417","","-1.25%"
"09/01/2007","6.4338","6.8844","6.9385","6.4254","","-6.72%"
"08/01/2007","6.8975","6.7301","7.0470","6.6604","","2.39%"
"07/01/2007","6.7368","6.8333","6.8482","6.6185","","-1.34%"
"06/01/2007","6.8284","6.9126","7.1109","6.8234","","-1.28%"
"05/01/2007","6.9169","6.6960","6.9422","6.6755","","3.22%"
"04/01/2007","6.7009","6.9743","7.0301","6.6767","","-3.97%"
"03/01/2007","6.9780","6.9913","7.1344","6.9263","","-0.21%"
"02/01/2007","6.9929","6.9473","7.1180","6.9165","","0.63%"
"01/01/2007","6.9493","6.8339","7.1001","6.7755","","1.45%"
"12/01/2006","6.8503","6.8437","6.9395","6.7485","","0.00%"
"11/01/2006","6.8502","7.2195","7.2320","6.8200","","-5.16%"
"10/01/2006","7.2226","7.3200","7.4329","7.2020","","-1.54%"
"09/01/2006","7.3358","7.2482","7.3682","7.2095","","1.18%"
"08/01/2006","7.2504","7.2097","7.2699","7.0985","","0.53%"
"07/01/2006","7.2122","7.1951","7.4304","7.1139","","0.12%"
"06/01/2006","7.2038","7.2305","7.3982","7.0625","","-0.43%"
"05/01/2006","7.2347","7.3538","7.4157","7.1714","","-1.61%"
"04/01/2006","7.3533","7.7841","7.8390","7.3391","","-5.61%"
"03/01/2006","7.7901","7.9070","7.9711","7.6386","","-1.55%"
"02/01/2006","7.9130","7.5895","7.9843","7.5800","","4.26%"
"01/01/2006","7.5899","7.9324","7.9801","7.5000","","-4.45%"
"12/01/2005","7.9436","8.0767","8.1227","7.8185","","-1.59%"
"11/01/2005","8.0720","7.9503","8.2833","7.9371","","1.41%"
"10/01/2005","7.9597","7.7470","8.0032","7.6359","","2.75%"
"09/01/2005","7.7470","7.5530","7.8404","7.3625","","2.55%"
"08/01/2005","7.5542","7.7580","7.7630","7.4415","","-2.58%"
"07/01/2005","7.7543","7.8028","7.9736","7.6845","","-0.68%"
"06/01/2005","7.8076","7.4395","7.8562","7.4026","","4.90%"
"05/01/2005","7.4428","7.1393","7.4455","7.0595","","4.31%"
"04/01/2005","7.1355","7.0748","7.1833","6.9965","","0.92%"
"03/01/2005","7.0705","6.8460","7.0847","6.7215","","3.28%"
"02/01/2005","6.8459","6.9874","7.1382","6.8120","","-2.08%"
"01/01/2005","6.9912","6.6579","7.0150","6.6265","","5.06%"
"12/01/2004","6.6547","6.7236","6.8710","6.5710","","-0.96%"
"11/01/2004","6.7194","7.0663","7.1614","6.6880","","-4.99%"
"10/01/2004","7.0725","7.2725","7.4110","7.0365","","-2.84%"
"09/01/2004","7.2795","7.4920","7.5767","7.2610","","-2.87%"
"08/01/2004","7.4945","7.6590","7.6801","7.4304","","-2.35%"
"07/01/2004","7.6745","7.5160","7.7022","7.3715","","2.05%"
"06/01/2004","7.5203","7.4565","7.6706","7.3704","","0.75%"
"05/01/2004","7.4645","7.6281","7.7848","7.4177","","-2.38%"
"04/01/2004","7.6468","7.5360","7.7790","7.4455","","1.37%"
"03/01/2004","7.5436","7.3945","7.6918","7.3445","","2.03%"
"02/01/2004","7.3933","7.3804","7.4532","7.0902","","0.12%"
"01/01/2004","7.3844","7.1899","7.4427","7.0655","","2.61%"
"12/01/2003","7.1969","7.5510","7.5610","7.1700","","-4.67%"
"11/01/2003","7.5497","7.8340","7.9425","7.4800","","-3.66%"
"10/01/2003","7.8363","7.7480","7.8580","7.5590","","1.09%"
"09/01/2003","7.7515","8.3740","8.5174","7.6295","","-7.35%"
"08/01/2003","8.3665","8.2125","8.6099","8.0535","","1.81%"
"07/01/2003","8.2175","7.9590","8.2949","7.9205","","3.07%"
"06/01/2003","7.9730","7.7860","8.0964","7.6210","","2.98%"
"05/01/2003","7.7425","8.1520","8.1819","7.6855","","-5.05%"
"04/01/2003","8.1545","8.4420","8.6927","8.1405","","-3.45%"
"03/01/2003","8.4460","8.5005","8.7446","8.3350","","-0.55%"
"02/01/2003","8.4926","8.5625","8.6473","8.3835","","-1.06%"
"01/01/2003","8.5833","8.7061","8.8194","8.4585","","-1.19%"
"12/01/2002","8.6865","9.0490","9.1420","8.6655","","-4.06%"
"11/01/2002","9.0540","9.1394","9.1984","8.9350","","-1.05%"
"10/01/2002","9.1504","9.2755","9.4213","9.1365","","-1.12%"
"09/01/2002","9.2540","9.3850","9.5220","9.1440","","-1.41%"
"08/01/2002","9.3865","9.4755","9.7998","9.2650","","-0.89%"
"07/01/2002","9.4705","9.1440","9.6924","9.1045","","3.39%"
"06/01/2002","9.1600","9.7350","9.8150","9.1125","","-5.96%"
"05/01/2002","9.7410","10.2400","10.3041","9.6900","","-4.94%"
"04/01/2002","10.2470","10.3509","10.4195","10.1940","","-1.11%"
"03/01/2002","10.3615","10.4321","10.5273","10.1590","","-0.72%"
"02/01/2002","10.4364","10.6575","10.7135","10.3924","","-2.19%"
"01/01/2002","10.6704","10.4571","10.7694","10.2052","","2.08%"
"12/01/2001","10.4534","10.6608","10.8731","10.4014","","-1.88%"
"11/01/2001","10.6535","10.6609","10.7302","10.4266","","-0.12%"
"10/01/2001","10.6662","10.6840","10.7238","10.3766","","-0.14%"
"09/01/2001","10.6808","10.4281","10.9401","10.3625","","2.81%"
"08/01/2001","10.3891","10.5800","10.5850","10.0504","","-1.79%"
"07/01/2001","10.5781","10.8354","11.0530","10.5179","","-2.51%"
"06/01/2001","10.8506","10.7957","11.0490","10.4720","","0.57%"
"05/01/2001","10.7895","10.2361","10.8035","10.1240","","5.31%"
"04/01/2001","10.2459","10.4060","10.4650","10.0112","","-1.59%"
"03/01/2001","10.4110","9.7980","10.4800","9.6100","","6.18%"
"02/01/2001","9.8050","9.4640","10.0430","9.4079","","3.55%"
"01/01/2001","9.4690","9.3988","9.7812","9.2390","","0.55%"
"12/01/2000","9.4170","10.0120","10.0270","9.4018","","-5.97%"
"11/01/2000","10.0150","9.9830","10.3728","9.7026","","0.29%"
"10/01/2000","9.9859","9.6567","10.3338","9.6150","","3.54%"
"09/01/2000","9.6448","9.4094","9.9160","9.2768","","2.32%"
"08/01/2000","9.4260","9.1563","9.4960","9.1150","","2.83%"
"07/01/2000","9.1668","8.8055","9.2157","8.7780","","4.29%"
"06/01/2000","8.7897","8.9487","8.9865","8.5070","","-1.70%"
"05/01/2000","8.9413","8.9060","9.2568","8.8709","","0.26%"
"04/01/2000","8.9183","8.6390","9.0069","8.5766","","3.22%"
"03/01/2000","8.6400","8.7505","8.8601","8.5110","","-1.26%"
"02/01/2000","8.7503","8.8438","8.8788","8.5084","","-1.31%"
"01/01/2000","8.8663","8.4854","8.8708","8.2884","","4.19%"
