"Date","Price","Open","High","Low","Change %"
"02/01/2021","-0.412","-0.600","-0.351","-0.602","-30.75%"
"01/01/2021","-0.595","-0.644","-0.573","-0.674","-8.26%"
"12/01/2020","-0.648","-0.643","-0.595","-0.707","1.89%"
"11/01/2020","-0.636","-0.696","-0.600","-0.727","-7.44%"
"10/01/2020","-0.687","-0.591","-0.585","-0.699","13.59%"
"09/01/2020","-0.605","-0.516","-0.496","-0.632","20.09%"
"08/01/2020","-0.504","-0.572","-0.493","-0.607","-12.54%"
"07/01/2020","-0.576","-0.518","-0.465","-0.605","10.11%"
"06/01/2020","-0.523","-0.435","-0.349","-0.549","19.38%"
"05/01/2020","-0.438","-0.465","-0.323","-0.469","-5.42%"
"04/01/2020","-0.463","-0.348","-0.156","-0.482","40.45%"
"03/01/2020","-0.330","-0.573","0.107","-0.679","-41.26%"
"02/01/2020","-0.562","-0.497","-0.420","-0.588","10.55%"
"01/01/2020","-0.508","-0.354","-0.327","-0.512","47.22%"
"12/01/2019","-0.345","-0.410","-0.337","-0.463","-21.02%"
"11/01/2019","-0.437","-0.472","-0.357","-0.484","-7.96%"
"10/01/2019","-0.475","-0.623","-0.416","-0.656","-25.59%"
"09/01/2019","-0.638","-0.766","-0.559","-0.800","-17.22%"
"08/01/2019","-0.771","-0.607","-0.591","-0.799","23.79%"
"07/01/2019","-0.622","-0.503","-0.452","-0.652","19.49%"
"06/01/2019","-0.521","-0.394","-0.376","-0.541","31.84%"
"05/01/2019","-0.395","-0.230","-0.222","-0.397","62.26%"
"04/01/2019","-0.243","-0.247","-0.168","-0.275","-7.17%"
"03/01/2019","-0.262","-0.044","-0.021","-0.292","507.18%"
"02/01/2019","-0.043","-0.071","-0.030","-0.114","-43.01%"
"01/01/2019","-0.076","0.031","0.063","-0.080","-279.62%"
"12/01/2018","0.042","0.049","0.095","-0.028","85.09%"
"11/01/2018","0.023","0.102","0.164","0.015","-76.35%"
"10/01/2018","0.096","0.180","0.264","0.078","-46.44%"
"09/01/2018","0.180","0.040","0.220","0.029","345.54%"
"08/01/2018","0.040","0.111","0.143","-0.011","-59.19%"
"07/01/2018","0.099","0.009","0.108","-0.010","315.97%"
"06/01/2018","0.024","-0.090","0.086","-0.181","-118.21%"
"05/01/2018","-0.131","0.020","0.105","-0.198","-361.40%"
"04/01/2018","0.050","-0.040","0.102","-0.056","-232.28%"
"03/01/2018","-0.038","0.119","0.193","-0.045","-131.84%"
"02/01/2018","0.119","0.180","0.231","0.097","-37.72%"
"01/01/2018","0.191","-0.058","0.209","-0.071","-427.49%"
"12/01/2017","-0.058","-0.132","0.004","-0.238","-56.92%"
"11/01/2017","-0.135","-0.153","-0.096","-0.219","-7.59%"
"10/01/2017","-0.146","0.007","0.055","-0.166","2,115.15%"
"09/01/2017","-0.007","-0.215","0.039","-0.270","-96.87%"
"08/01/2017","-0.211","-0.067","-0.061","-0.227","160.49%"
"07/01/2017","-0.081","-0.016","0.043","-0.093","118.92%"
"06/01/2017","-0.037","-0.189","-0.018","-0.277","-81.68%"
"05/01/2017","-0.202","-0.142","-0.007","-0.212","98.04%"
"04/01/2017","-0.102","0.123","0.128","-0.102","-180.31%"
"03/01/2017","0.127","-0.098","0.210","-0.124","-202.34%"
"02/01/2017","-0.124","-0.016","0.056","-0.146","283.02%"
"01/01/2017","-0.032","-0.268","0.023","-0.306","-88.20%"
"12/01/2016","-0.275","-0.223","-0.089","-0.304","18.57%"
"11/01/2016","-0.232","-0.246","-0.018","-0.320","-5.43%"
"10/01/2016","-0.245","-0.437","-0.232","-0.447","-44.78%"
"09/01/2016","-0.444","-0.380","-0.282","-0.470","12.94%"
"08/01/2016","-0.393","-0.396","-0.271","-0.451","0.00%"
"07/01/2016","-0.392","-0.360","-0.297","-0.428","15.48%"
"06/01/2016","-0.340","-0.186","-0.148","-0.402","91.70%"
"05/01/2016","-0.177","-0.097","-0.078","-0.198","143.41%"
"04/01/2016","-0.073","-0.206","-0.065","-0.245","-63.38%"
"03/01/2016","-0.199","-0.236","-0.093","-0.257","-15.26%"
"02/01/2016","-0.235","-0.136","-0.089","-0.326","77.73%"
"01/01/2016","-0.132","0.075","0.104","-0.329","-243.79%"
"12/01/2015","0.092","-0.004","0.179","-0.066","-1,108.79%"
"11/01/2015","-0.009","0.082","0.181","-0.023","-108.92%"
"10/01/2015","0.102","0.146","0.211","0.025","-30.14%"
"09/01/2015","0.146","0.289","0.303","0.120","-45.32%"
"08/01/2015","0.267","0.185","0.270","0.113","46.70%"
"07/01/2015","0.182","0.329","0.428","0.169","-46.15%"
"06/01/2015","0.338","0.150","0.453","0.143","118.06%"
"05/01/2015","0.155","0.137","0.371","0.137","5.44%"
"04/01/2015","0.147","0.005","0.155","-0.029","1,125.00%"
"03/01/2015","0.012","0.008","0.108","-0.052","33.33%"
"02/01/2015","0.009","0.056","0.085","-0.011","-86.57%"
"01/01/2015","0.067","0.174","0.179","0.047","-62.57%"
"12/01/2014","0.179","0.261","0.301","0.162","-33.46%"
"11/01/2014","0.269","0.286","0.340","0.251","-11.51%"
"10/01/2014","0.304","0.338","0.470","0.273","-11.37%"
"09/01/2014","0.343","0.367","0.464","0.278","-7.80%"
"08/01/2014","0.372","0.538","0.578","0.333","-31.11%"
"07/01/2014","0.540","0.540","0.597","0.442","0.19%"
"06/01/2014","0.539","0.684","0.744","0.508","-22.56%"
"05/01/2014","0.696","0.859","0.902","0.629","-20.82%"
"04/01/2014","0.879","0.978","1.046","0.847","-9.57%"
"03/01/2014","0.972","0.942","1.038","0.881","-1.32%"
"02/01/2014","0.985","0.969","1.073","0.874","0.41%"
"01/01/2014","0.981","1.255","1.266","0.965","-20.57%"
"12/01/2013","1.235","1.031","1.299","0.988","21.67%"
"11/01/2013","1.015","1.032","1.114","0.979","-2.31%"
"10/01/2013","1.039","1.216","1.310","1.020","-15.18%"
"09/01/2013","1.225","1.261","1.402","1.072","2.42%"
"08/01/2013","1.196","1.013","1.321","0.937","18.30%"
"07/01/2013","1.011","1.195","1.230","0.934","-15.33%"
"06/01/2013","1.194","0.896","1.507","0.892","32.23%"
"05/01/2013","0.903","0.696","0.943","0.631","29.74%"
"04/01/2013","0.696","0.904","0.947","0.651","-23.01%"
"03/01/2013","0.904","1.018","1.031","0.847","-10.58%"
"02/01/2013","1.011","1.239","1.251","0.996","-16.38%"
"01/01/2013","1.209","0.714","1.269","0.668","81.53%"
"12/01/2012","0.666","0.798","0.825","0.615","-14.06%"
"11/01/2012","0.775","1.012","1.012","0.772","-22.27%"
"10/01/2012","0.997","1.011","1.041","0.892","-0.10%"
"09/01/2012","0.998","0.812","1.129","0.783","21.56%"
"08/01/2012","0.821","0.776","0.897","0.693","4.06%"
"07/01/2012","0.789","1.431","1.433","0.709","-44.94%"
"06/01/2012","1.433","1.256","1.617","1.049","17.27%"
"05/01/2012","1.222","1.730","1.845","1.208","-29.32%"
"04/01/2012","1.729","1.694","1.993","1.668","2.49%"
"03/01/2012","1.687","1.796","1.936","1.657","-7.05%"
"02/01/2012","1.815","1.834","2.039","1.580","0.39%"
"01/01/2012","1.808","1.891","2.315","1.762","-4.64%"
"12/01/2011","1.896","2.228","2.369","1.802","-14.90%"
"11/01/2011","2.228","1.978","2.941","1.884","7.12%"
"10/01/2011","2.080","1.708","2.398","1.665","17.78%"
"09/01/2011","1.766","1.952","2.003","1.553","-6.31%"
"08/01/2011","1.885","2.223","2.328","1.632","-14.43%"
"07/01/2011","2.203","2.629","2.655","2.175","-15.88%"
"06/01/2011","2.619","2.638","2.716","2.408","0.34%"
"05/01/2011","2.610","2.902","3.012","2.547","-9.56%"
"04/01/2011","2.886","2.979","3.063","2.869","-2.00%"
"03/01/2011","2.945","2.697","2.960","2.575","9.64%"
"02/01/2011","2.686","2.728","2.806","2.621","-1.00%"
"01/01/2011","2.713","2.080","2.771","2.047","27.13%"
"12/01/2010","2.134","2.034","2.342","2.034","4.92%"
"11/01/2010","2.034","1.909","2.108","1.742","6.72%"
"10/01/2010","1.906","1.764","1.974","1.603","9.04%"
"09/01/2010","1.748","1.551","1.886","1.526","14.02%"
"08/01/2010","1.533","1.948","1.990","1.524","-21.55%"
"07/01/2010","1.954","1.818","2.072","1.677","9.10%"
"06/01/2010","1.791","1.666","1.965","1.638","4.01%"
"05/01/2010","1.722","2.141","2.173","1.566","-18.39%"
"04/01/2010","2.110","2.283","2.364","2.077","-7.17%"
"03/01/2010","2.273","2.323","2.395","2.233","-0.87%"
"02/01/2010","2.293","2.436","2.492","2.249","-6.79%"
"01/01/2010","2.460","2.540","2.540","2.227","-1.99%"
"12/01/2009","2.510","2.363","2.510","2.244","6.36%"
"11/01/2009","2.360","2.515","2.657","2.300","-6.68%"
"10/01/2009","2.529","2.556","2.690","2.420","0.68%"
"09/01/2009","2.512","2.605","2.670","2.479","-3.61%"
"08/01/2009","2.606","2.638","2.949","2.554","-0.23%"
"07/01/2009","2.612","2.776","2.874","2.602","-5.70%"
"06/01/2009","2.770","2.806","3.110","2.704","-2.60%"
"05/01/2009","2.844","2.597","2.923","2.565","9.38%"
"04/01/2009","2.600","2.646","2.865","2.554","-2.37%"
"03/01/2009","2.663","2.697","2.901","2.544","-1.30%"
"02/01/2009","2.698","2.796","2.851","2.370","-2.10%"
"01/01/2009","2.756","2.776","3.042","2.550","-0.11%"
"12/01/2008","2.759","2.997","3.371","2.680","-9.24%"
"11/01/2008","3.040","3.560","3.574","2.940","-13.24%"
"10/01/2008","3.504","4.069","4.128","3.360","-14.05%"
