"Date","Price","Open","High","Low","Change %"
"08/01/2013","1.361","1.222","1.547","1.120","10.02%"
"07/01/2013","1.237","1.200","1.555","1.168","5.91%"
"06/01/2013","1.168","0.813","2.007","0.738","48.41%"
"05/01/2013","0.787","0.334","0.883","0.327","132.84%"
"04/01/2013","0.338","0.572","0.582","0.334","-39.75%"
"03/01/2013","0.561","0.568","0.645","0.536","-1.06%"
"02/01/2013","0.567","0.647","0.705","0.567","-10.85%"
"01/01/2013","0.636","0.393","0.647","0.353","70.51%"
"12/01/2012","0.373","0.314","0.423","0.303","21.50%"
"11/01/2012","0.307","0.333","0.377","0.255","-10.76%"
"10/01/2012","0.344","0.359","0.405","0.336","0.58%"
"09/01/2012","0.342","0.272","0.443","0.272","10.32%"
"08/01/2012","0.310","0.238","0.409","0.238","27.05%"
"07/01/2012","0.244","0.410","0.410","0.244","-44.67%"
"06/01/2012","0.441","0.466","0.542","0.410","-13.19%"
"05/01/2012","0.508","0.509","0.551","0.446","-2.12%"
"04/01/2012","0.519","0.643","0.674","0.509","-12.33%"
"03/01/2012","0.592","0.563","0.797","0.535","8.23%"
"02/01/2012","0.547","0.572","0.992","0.541","-4.37%"
"01/01/2012","0.572","0.957","1.041","0.572","-42.16%"
"12/01/2011","0.989","0.846","1.082","0.803","12.64%"
"11/01/2011","0.878","0.866","1.005","0.693","-14.34%"
"10/01/2011","1.025","0.809","1.074","0.762","12.89%"
"09/01/2011","0.908","0.835","0.924","0.703","-1.52%"
"08/01/2011","0.922","1.161","1.256","0.714","-29.99%"
"07/01/2011","1.317","1.429","1.587","1.214","-8.80%"
"06/01/2011","1.444","1.515","2.210","1.217","-10.97%"
"05/01/2011","1.622","1.746","1.847","1.488","-12.89%"
"04/01/2011","1.862","1.984","2.123","1.736","-6.34%"
"03/01/2011","1.988","1.909","2.078","1.648","-0.30%"
"02/01/2011","1.994","1.765","2.194","1.743","7.84%"
"01/01/2011","1.849","1.794","1.936","1.676","-3.24%"
"12/01/2010","1.911","1.436","2.136","1.228","27.23%"
"11/01/2010","1.502","1.132","1.519","1.015","21.13%"
"10/01/2010","1.240","1.221","1.323","1.121","-5.63%"
"09/01/2010","1.314","1.126","1.463","1.113","6.66%"
"08/01/2010","1.232","1.331","1.433","0.515","-14.38%"
"07/01/2010","1.439","1.593","1.686","0.726","-14.85%"
"06/01/2010","1.690","1.637","1.945","1.571","-3.87%"
"05/01/2010","1.758","2.084","2.203","1.550","-19.87%"
"04/01/2010","2.194","2.015","2.233","2.004","4.43%"
"03/01/2010","2.101","1.731","2.101","1.698","15.89%"
"02/01/2010","1.813","1.877","2.051","1.705","-8.39%"
"01/01/2010","1.979","2.086","2.195","1.805","-4.95%"
"12/01/2009","2.082","1.564","2.105","1.547","26.11%"
"11/01/2009","1.651","1.764","1.895","1.536","-12.27%"
"10/01/2009","1.882","1.699","1.893","1.689","-0.48%"
"09/01/2009","1.891","1.758","1.937","1.695","1.29%"
"08/01/2009","1.867","1.729","2.215","1.722","-1.06%"
"07/01/2009","1.887","2.142","2.220","1.655","-14.88%"
"06/01/2009","2.217","2.048","2.550","1.975","1.70%"
"05/01/2009","2.180","1.683","2.180","1.648","21.18%"
"04/01/2009","1.799","1.628","1.901","1.575","2.86%"
"03/01/2009","1.749","1.612","1.860","1.525","0.63%"
"02/01/2009","1.738","1.453","1.750","1.263","11.41%"
"01/01/2009","1.560","1.341","1.560","1.115","15.21%"
"12/01/2008","1.354","1.729","1.834","1.190","-24.02%"
"11/01/2008","1.782","2.087","2.087","1.216","-13.03%"
"10/01/2008","2.049","2.889","2.900","2.019","-21.40%"
"09/01/2008","2.607","2.776","3.022","2.157","-6.39%"
"08/01/2008","2.785","3.280","3.283","2.760","-16.24%"
