"Date","Price","Open","High","Low","Change %"
"12/01/2018","-0.017","0.013","0.017","-0.076","30.77%"
"11/01/2018","-0.013","0.037","0.102","-0.026","-137.14%"
"10/01/2018","0.035","-0.006","0.122","-0.100","-554.55%"
"09/01/2018","-0.008","-0.120","0.077","-0.138","-94.04%"
"08/01/2018","-0.129","-0.073","-0.013","-0.189","59.58%"
"07/01/2018","-0.081","-0.150","-0.041","-0.193","-45.08%"
"06/01/2018","-0.147","-0.056","0.089","-0.178","78.11%"
"05/01/2018","-0.083","0.059","0.139","-0.185","-252.58%"
"04/01/2018","0.054","0.014","0.142","-0.001","240.88%"
"03/01/2018","0.016","0.116","0.237","0.001","-86.96%"
"02/01/2018","0.122","0.077","0.232","-0.012","88.12%"
"01/01/2018","0.065","-0.125","0.089","-0.173","-143.55%"
"12/01/2017","-0.149","-0.255","-0.099","-0.342","-41.37%"
"11/01/2017","-0.254","-0.269","-0.212","-0.325","-9.00%"
"10/01/2017","-0.279","-0.189","-0.147","-0.284","36.85%"
"09/01/2017","-0.204","-0.243","-0.144","-0.314","-15.99%"
"08/01/2017","-0.243","-0.082","-0.076","-0.264","166.59%"
"07/01/2017","-0.091","-0.056","0.030","-0.108","49.92%"
"06/01/2017","-0.061","-0.238","-0.035","-0.289","-75.01%"
"05/01/2017","-0.243","-0.157","-0.036","-0.257","46.15%"
"04/01/2017","-0.166","-0.298","-0.062","-0.403","-44.71%"
"03/01/2017","-0.301","-0.399","-0.154","-0.411","-26.02%"
"02/01/2017","-0.406","-0.160","-0.137","-0.445","126.60%"
"01/01/2017","-0.179","-0.408","-0.135","-0.433","-55.61%"
"12/01/2016","-0.404","-0.313","-0.202","-0.453","27.37%"
"11/01/2016","-0.317","-0.302","-0.044","-0.375","2.92%"
"10/01/2016","-0.308","-0.471","-0.298","-0.486","-34.49%"
"09/01/2016","-0.470","-0.423","-0.378","-0.516","8.14%"
"08/01/2016","-0.435","-0.460","-0.408","-0.529","-6.59%"
"07/01/2016","-0.466","-0.382","-0.367","-0.510","17.46%"
"06/01/2016","-0.396","-0.212","-0.173","-0.403","92.52%"
"05/01/2016","-0.206","-0.111","-0.094","-0.225","141.95%"
"04/01/2016","-0.085","-0.278","-0.069","-0.305","-69.20%"
"03/01/2016","-0.276","-0.302","-0.160","-0.338","-10.78%"
"02/01/2016","-0.310","-0.194","-0.145","-0.310","71.20%"
"01/01/2016","-0.181","0.003","0.052","-0.190","-665.31%"
"12/01/2015","0.032","-0.040","0.122","-0.122","-171.43%"
"11/01/2015","-0.045","0.043","0.130","-0.071","-186.15%"
"10/01/2015","0.052","0.123","0.154","-0.030","-56.30%"
"09/01/2015","0.119","0.275","0.304","0.098","-54.58%"
"08/01/2015","0.262","0.171","0.264","0.122","58.79%"
"07/01/2015","0.165","0.322","0.426","0.155","-50.30%"
"06/01/2015","0.332","0.150","0.458","0.133","122.82%"
"05/01/2015","0.149","0.133","0.280","0.111","21.14%"
"04/01/2015","0.123","0.023","0.142","-0.065","2,360.00%"
"03/01/2015","0.005","0.019","0.099","-0.071","-54.55%"
"02/01/2015","0.011","0.053","0.112","-0.010","-83.33%"
"01/01/2015","0.066","0.141","0.211","0.007","-55.10%"
"12/01/2014","0.147","0.265","0.300","0.143","-35.24%"
"11/01/2014","0.227","0.234","0.342","0.204","-7.35%"
"10/01/2014","0.245","0.289","0.395","0.205","-17.23%"
"09/01/2014","0.296","0.255","0.427","0.243","12.12%"
"08/01/2014","0.264","0.405","0.442","0.221","-35.92%"
"07/01/2014","0.412","0.525","0.550","0.383","-20.92%"
"06/01/2014","0.521","0.664","0.749","0.514","-23.27%"
"05/01/2014","0.679","0.852","0.878","0.643","-21.23%"
"04/01/2014","0.862","0.969","1.015","0.832","-10.58%"
"03/01/2014","0.964","1.007","1.131","0.876","-8.71%"
"02/01/2014","1.056","0.860","1.156","0.849","22.08%"
"01/01/2014","0.865","1.215","1.241","0.857","-27.43%"
"12/01/2013","1.192","1.014","1.232","0.978","15.39%"
"11/01/2013","1.033","1.219","1.219","1.004","-7.02%"
"10/01/2013","1.111","1.314","1.377","1.156","-15.32%"
"09/01/2013","1.312","1.482","1.658","1.294","-10.14%"
"08/01/2013","1.460","1.226","1.622","1.214","13.53%"
"07/01/2013","1.286","1.462","1.514","1.225","-12.04%"
"06/01/2013","1.462","1.052","1.831","1.049","36.51%"
"05/01/2013","1.071","0.826","1.116","0.778","28.11%"
"04/01/2013","0.836","1.072","1.096","0.791","-20.68%"
"03/01/2013","1.054","1.134","1.324","0.960","-7.38%"
"02/01/2013","1.138","1.315","1.318","1.040","-9.90%"
"01/01/2013","1.263","0.857","1.301","0.729","67.28%"
"12/01/2012","0.755","1.130","1.131","0.755","-15.74%"
"11/01/2012","0.896","1.208","1.218","0.871","-25.40%"
"10/01/2012","1.201","1.306","1.320","1.067","-6.10%"
"09/01/2012","1.279","1.348","1.433","1.196","-4.77%"
