"Date","Price","Open","High","Low","Change %"
"03/01/2017","1.106","0.845","1.365","0.794","33.25%"
"02/01/2017","0.830","0.957","1.004","0.828","-10.56%"
"01/01/2017","0.928","0.595","1.017","0.533","53.39%"
"12/01/2016","0.605","0.892","0.955","0.558","-32.40%"
"11/01/2016","0.895","0.565","1.027","0.511","64.83%"
"10/01/2016","0.543","0.270","0.574","0.267","106.46%"
"09/01/2016","0.263","0.256","0.349","0.192","3.14%"
"08/01/2016","0.255","0.288","0.311","0.203","-11.46%"
"07/01/2016","0.288","0.273","0.363","0.273","-19.78%"
"06/01/2016","0.359","0.447","0.572","0.343","-19.14%"
"05/01/2016","0.444","0.383","0.535","0.316","10.17%"
"04/01/2016","0.403","0.289","0.452","0.269","41.40%"
"03/01/2016","0.285","0.393","0.404","0.262","-27.11%"
"02/01/2016","0.391","0.399","0.709","0.388","-8.86%"
"01/01/2016","0.429","0.598","0.650","0.429","-30.92%"
"12/01/2015","0.621","0.489","0.724","0.423","29.65%"
"11/01/2015","0.479","0.522","0.768","0.417","-5.34%"
"10/01/2015","0.506","0.751","0.754","0.445","-32.62%"
"09/01/2015","0.751","0.908","0.965","0.730","-16.92%"
"08/01/2015","0.904","0.801","0.979","0.730","14.29%"
"07/01/2015","0.791","1.223","1.341","0.781","-35.16%"
"06/01/2015","1.220","0.839","1.490","0.830","46.11%"
"05/01/2015","0.835","0.684","0.966","0.637","23.16%"
"04/01/2015","0.678","0.575","0.755","0.496","17.91%"
"03/01/2015","0.575","0.593","0.702","0.408","-2.54%"
"02/01/2015","0.590","0.851","0.942","0.576","-33.86%"
"01/01/2015","0.892","0.865","1.017","0.711","-3.46%"
"12/01/2014","0.924","0.962","1.225","0.916","-4.15%"
"11/01/2014","0.964","1.164","1.241","0.937","-19.06%"
"10/01/2014","1.191","1.017","1.502","0.975","14.30%"
"09/01/2014","1.042","1.112","1.176","0.943","-9.23%"
"08/01/2014","1.148","1.336","1.468","1.027","-12.63%"
"07/01/2014","1.314","1.361","1.519","1.214","-3.88%"
"06/01/2014","1.367","1.678","1.711","1.285","-18.63%"
"05/01/2014","1.680","1.781","1.997","1.618","-6.35%"
"04/01/2014","1.794","1.947","1.981","1.729","-8.00%"
"03/01/2014","1.950","2.051","2.173","1.901","-5.29%"
"02/01/2014","2.059","2.289","2.322","2.028","-10.94%"
"01/01/2014","2.312","2.703","2.705","2.304","-14.43%"
"12/01/2013","2.702","2.622","2.876","2.547","3.25%"
"11/01/2013","2.617","2.888","2.918","2.488","-10.32%"
