"Date","Price","Open","High","Low","Change %"
"04/01/2012","0.603","0.835","0.867","0.594","-24.44%"
"03/01/2012","0.798","0.818","1.106","0.733","-1.60%"
"02/01/2012","0.811","0.750","0.996","0.740","9.01%"
"01/01/2012","0.744","0.749","0.982","0.722","-0.13%"
"12/01/2011","0.745","1.173","1.193","0.739","-35.89%"
"11/01/2011","1.162","1.039","1.354","0.849","-0.34%"
"10/01/2011","1.166","1.106","1.539","0.973","0.09%"
"09/01/2011","1.165","1.344","1.487","0.803","-11.88%"
"08/01/2011","1.322","1.765","1.778","1.099","-23.72%"
"07/01/2011","1.733","2.293","2.320","1.629","-24.06%"
"06/01/2011","2.282","2.327","2.398","1.978","-0.39%"
"05/01/2011","2.291","2.629","2.749","2.231","-11.99%"
"04/01/2011","2.603","2.710","2.845","2.555","-2.80%"
"03/01/2011","2.678","2.414","2.731","2.308","11.82%"
"02/01/2011","2.395","2.426","2.572","2.322","0.17%"
"01/01/2011","2.391","1.789","2.463","1.760","29.80%"
"12/01/2010","1.842","1.693","2.112","1.685","9.51%"
"11/01/2010","1.682","1.722","1.864","1.479","-2.04%"
"10/01/2010","1.717","1.508","1.851","1.359","15.00%"
"09/01/2010","1.493","1.208","1.590","1.182","24.83%"
"08/01/2010","1.196","1.679","1.719","1.187","-28.13%"
"07/01/2010","1.664","1.467","1.814","1.443","15.24%"
"06/01/2010","1.444","1.505","1.670","1.375","-7.14%"
"05/01/2010","1.555","2.009","2.051","1.402","-21.86%"
"04/01/2010","1.990","2.141","2.266","1.913","-7.10%"
"03/01/2010","2.142","2.138","2.251","2.090","0.61%"
"02/01/2010","2.129","2.266","2.351","2.106","-6.75%"
"01/01/2010","2.283","2.467","2.503","2.259","-6.36%"
"12/01/2009","2.438","2.237","2.451","2.151","8.84%"
"11/01/2009","2.240","2.416","2.558","2.177","-7.55%"
"10/01/2009","2.423","2.397","2.564","2.269","1.55%"
"09/01/2009","2.386","2.371","2.530","2.267","-0.17%"
"08/01/2009","2.390","2.427","2.734","2.348","-0.87%"
"07/01/2009","2.411","2.487","2.618","2.321","-3.33%"
"06/01/2009","2.494","2.667","2.953","2.467","-6.06%"
"05/01/2009","2.655","2.361","2.743","2.340","11.88%"
"04/01/2009","2.373","2.249","2.538","2.191","5.47%"
"03/01/2009","2.250","2.184","2.498","1.993","1.76%"
"02/01/2009","2.211","2.464","2.505","2.029","-10.27%"
"01/01/2009","2.464","2.341","2.598","2.145","4.81%"
"12/01/2008","2.351","2.631","2.875","2.270","-11.75%"
"11/01/2008","2.664","3.212","3.235","2.584","-15.88%"
"10/01/2008","3.167","3.754","3.812","3.038","-15.75%"
"09/01/2008","3.759","4.100","4.179","3.653","-8.41%"
"08/01/2008","4.104","4.291","4.330","3.889","-3.68%"
"07/01/2008","4.261","4.635","4.778","4.261","-8.40%"
"06/01/2008","4.652","4.307","4.789","4.170","8.14%"
"05/01/2008","4.302","3.872","4.342","3.745","10.53%"
"04/01/2008","3.892","3.563","4.008","3.444","9.36%"
"03/01/2008","3.559","3.344","3.716","3.191","6.11%"
"02/01/2008","3.354","3.543","3.658","3.304","-5.89%"
"01/01/2008","3.564","4.104","4.163","3.339","-13.56%"
"12/01/2007","4.123","3.896","4.182","3.769","5.50%"
"11/01/2007","3.908","4.199","4.238","3.708","-6.93%"
