"Date","Price","Open","High","Low","Change %"
"02/01/2018","-0.003","-0.003","-0.003","-0.003","-103.41%"
"01/01/2018","0.088","-0.150","0.101","-0.172","-159.06%"
"12/01/2017","-0.149","-0.223","-0.135","-0.336","-36.60%"
"11/01/2017","-0.235","-0.247","-0.198","-0.298","-6.00%"
"10/01/2017","-0.250","-0.144","-0.102","-0.262","57.23%"
"09/01/2017","-0.159","-0.431","-0.103","-0.498","-63.53%"
"08/01/2017","-0.436","-0.332","-0.324","-0.460","29.76%"
"07/01/2017","-0.336","-0.264","-0.214","-0.350","18.73%"
"06/01/2017","-0.283","-0.429","-0.251","-0.476","-34.79%"
"05/01/2017","-0.434","-0.378","-0.281","-0.448","12.14%"
"04/01/2017","-0.387","-0.361","-0.264","-0.486","6.91%"
"03/01/2017","-0.362","-0.472","-0.247","-0.483","-25.51%"
"02/01/2017","-0.486","-0.269","-0.239","-0.507","70.53%"
"01/01/2017","-0.285","-0.472","-0.218","-0.515","-38.71%"
"12/01/2016","-0.465","-0.385","-0.217","-0.501","24.00%"
"11/01/2016","-0.375","-0.332","-0.164","-0.424","9.65%"
"10/01/2016","-0.342","-0.512","-0.325","-0.519","-32.28%"
"09/01/2016","-0.505","-0.445","-0.398","-0.548","12.47%"
"08/01/2016","-0.449","-0.467","-0.404","-0.510","-5.27%"
"07/01/2016","-0.474","-0.402","-0.378","-0.507","17.33%"
"06/01/2016","-0.404","-0.246","-0.219","-0.417","69.75%"
"05/01/2016","-0.238","-0.165","-0.131","-0.265","52.56%"
"04/01/2016","-0.156","-0.248","-0.123","-0.308","-36.07%"
"03/01/2016","-0.244","-0.272","-0.112","-0.289","-12.86%"
"02/01/2016","-0.280","-0.208","-0.132","-0.283","35.92%"
"01/01/2016","-0.206","-0.013","0.032","-0.208","-958.33%"
"12/01/2015","0.024","-0.057","0.123","-0.122","-139.34%"
"11/01/2015","-0.061","0.015","0.101","-0.090","-569.23%"
"10/01/2015","0.013","0.109","0.118","-0.056","-87.85%"
"09/01/2015","0.107","0.229","0.265","0.089","-55.42%"
"08/01/2015","0.240","0.142","0.248","0.079","73.91%"
