"Date","Price","Open","High","Low","Change %"
"02/01/2012","1.439","1.255","1.519","1.172","14.84%"
"01/01/2012","1.253","1.278","1.446","1.166","-1.65%"
"12/01/2011","1.274","1.457","1.486","1.086","-12.68%"
"11/01/2011","1.459","1.498","1.661","1.287","-3.51%"
"10/01/2011","1.512","1.384","1.742","1.260","8.31%"
"09/01/2011","1.396","1.688","1.700","1.229","-17.20%"
"08/01/2011","1.686","1.988","2.050","1.163","-17.51%"
"07/01/2011","2.044","2.336","2.417","2.042","-12.50%"
"06/01/2011","2.336","2.348","2.380","2.000","-0.76%"
"05/01/2011","2.354","2.586","2.632","2.296","-8.83%"
"04/01/2011","2.582","2.797","2.908","2.571","-6.75%"
"03/01/2011","2.769","2.641","2.842","2.475","5.29%"
"02/01/2011","2.630","2.499","2.837","2.499","4.49%"
"01/01/2011","2.517","2.415","2.647","2.404","4.14%"
"12/01/2010","2.417","2.351","2.632","2.309","3.07%"
"11/01/2010","2.345","1.986","2.549","1.869","18.67%"
"10/01/2010","1.976","2.016","2.148","1.778","-1.98%"
"09/01/2010","2.016","2.039","2.383","1.955","-1.22%"
"08/01/2010","2.041","2.288","2.389","1.984","-10.72%"
"07/01/2010","2.286","2.326","2.609","2.259","-1.55%"
"06/01/2010","2.322","2.744","2.826","2.289","-15.38%"
"05/01/2010","2.744","2.999","3.077","2.458","-8.44%"
"04/01/2010","2.997","2.908","3.250","2.879","3.06%"
"03/01/2010","2.908","2.492","2.953","2.487","16.69%"
"02/01/2010","2.492","2.453","2.631","2.381","1.30%"
"01/01/2010","2.460","2.773","2.817","2.372","-11.29%"
"12/01/2009","2.773","2.376","2.824","2.352","17.05%"
"11/01/2009","2.369","2.696","2.741","2.341","-11.67%"
"10/01/2009","2.682","2.576","2.904","2.458","3.99%"
"09/01/2009","2.579","2.607","2.708","2.525","-1.15%"
"08/01/2009","2.609","2.665","2.764","2.458","0.12%"
"07/01/2009","2.606","2.460","2.747","2.361","5.85%"
"06/01/2009","2.462","2.452","2.761","2.408","0.33%"
"05/01/2009","2.454","2.017","2.614","1.990","21.67%"
"04/01/2009","2.017","1.749","2.082","1.726","15.59%"
"03/01/2009","1.745","2.012","2.012","1.686","-15.13%"
"02/01/2009","2.056","2.088","2.189","1.877","-2.70%"
"01/01/2009","2.113","1.692","2.125","1.516","24.29%"
