"Date","Price","Open","High","Low","Change %"
"12/01/1999","5.129","5.129","5.129","5.129","2.54%"
"11/01/1999","5.002","5.002","5.002","5.002","2.37%"
"10/01/1999","4.886","4.886","4.886","4.886","4.49%"
"09/01/1999","4.676","4.676","4.676","4.676","4.38%"
"08/01/1999","4.480","4.480","4.480","4.480","2.19%"
"07/01/1999","4.384","4.384","4.384","4.384","8.87%"
"06/01/1999","4.027","4.027","4.027","4.027","14.14%"
"05/01/1999","3.528","3.528","3.528","3.528","8.62%"
"04/01/1999","3.248","3.248","3.248","3.248","-6.80%"
"03/01/1999","3.485","3.485","3.485","3.485","-3.36%"
"02/01/1999","3.606","3.606","3.606","3.606","15.02%"
"01/01/1999","3.135","3.135","3.135","3.135","-4.94%"
"12/01/1998","3.298","3.298","3.298","3.298","-9.15%"
"11/01/1998","3.630","3.630","3.630","3.630","-3.56%"
"10/01/1998","3.764","3.764","3.764","3.764","-0.45%"
"09/01/1998","3.781","3.781","3.781","3.781","-7.51%"
"08/01/1998","4.088","4.088","4.088","4.088","-10.07%"
"07/01/1998","4.546","4.546","4.546","4.546","-1.86%"
"06/01/1998","4.632","4.632","4.632","4.632","0.46%"
"05/01/1998","4.611","4.611","4.611","4.611","-3.58%"
"04/01/1998","4.782","4.782","4.782","4.782","2.40%"
"03/01/1998","4.670","4.670","4.670","4.670","0.67%"
"02/01/1998","4.639","4.639","4.639","4.639","-2.05%"
"01/01/1998","4.736","4.736","4.736","4.736","-6.03%"
"12/01/1997","5.040","5.040","5.040","5.040","-5.12%"
"11/01/1997","5.312","5.312","5.312","5.312","-2.71%"
"10/01/1997","5.460","5.460","5.460","5.460","5.41%"
"09/01/1997","5.180","5.180","5.180","5.180","-6.70%"
"08/01/1997","5.552","5.552","5.552","5.552","3.72%"
"07/01/1997","5.353","5.353","5.353","5.353","-2.88%"
"06/01/1997","5.512","5.512","5.512","5.512","-4.31%"
"05/01/1997","5.760","5.760","5.760","5.760","-4.95%"
"04/01/1997","6.060","6.060","6.060","6.060","-6.52%"
"03/01/1997","6.483","6.483","6.483","6.483","8.41%"
"02/01/1997","5.980","5.980","5.980","5.980","4.42%"
"01/01/1997","5.727","5.727","5.727","5.727","-2.34%"
"12/01/1996","5.864","5.864","5.864","5.864","-5.39%"
"11/01/1996","6.198","6.198","6.198","6.198","-10.72%"
"10/01/1996","6.942","6.942","6.942","6.942","-4.08%"
"09/01/1996","7.237","7.237","7.237","7.237","-9.83%"
"08/01/1996","8.026","8.026","8.026","8.026","-1.47%"
"07/01/1996","8.146","8.146","8.146","8.146","0.75%"
"06/01/1996","8.085","8.085","8.085","8.085","-3.84%"
"05/01/1996","8.408","8.408","8.408","8.408","-0.63%"
"04/01/1996","8.461","8.461","8.461","8.461","-8.34%"
"03/01/1996","9.231","9.231","9.231","9.231","0.76%"
"02/01/1996","9.161","9.161","9.161","9.161","1.82%"
"01/01/1996","8.997","8.997","8.997","8.997","-4.30%"
"12/01/1995","9.401","9.401","9.401","9.401","-5.61%"
"11/01/1995","9.960","9.960","9.960","9.960","-12.69%"
"10/01/1995","11.407","11.407","11.407","11.407","6.72%"
"09/01/1995","10.689","10.689","10.689","10.689","-1.09%"
"08/01/1995","10.807","10.807","10.807","10.807","-3.04%"
"07/01/1995","11.146","11.146","11.146","11.146","-4.69%"
"06/01/1995","11.695","11.695","11.695","11.695","1.73%"
"05/01/1995","11.496","11.496","11.496","11.496","-2.35%"
"04/01/1995","11.773","11.773","11.773","11.773","-2.90%"
"03/01/1995","12.125","12.125","12.125","12.125","3.09%"
"02/01/1995","11.762","11.762","11.762","11.762","0.55%"
"01/01/1995","11.698","11.698","11.698","11.698","1.70%"
"12/01/1994","11.503","11.503","11.503","11.503","6.26%"
"11/01/1994","10.825","10.825","10.825","10.825","-0.36%"
"10/01/1994","10.864","10.864","10.864","10.864","-4.31%"
"09/01/1994","11.353","11.353","11.353","11.353","2.24%"
"08/01/1994","11.104","11.104","11.104","11.104","9.59%"
"07/01/1994","10.132","10.132","10.132","10.132","0.95%"
"06/01/1994","10.037","10.037","10.037","10.037","9.13%"
"05/01/1994","9.197","9.197","9.197","9.197","5.69%"
"04/01/1994","8.702","8.702","8.702","8.702","2.42%"
"03/01/1994","8.496","8.496","8.496","8.496","3.03%"
